sex,kanji,hiragana,pageid,birth_year,blood_type,height,weight,occupation,education,birth_place,birth_date,nationality,infobox
female,飯星 景子,いいぼし けいこ,311789,1963.0,,,,タレント・小説家,,大阪府高槻市,{{生年月日と年齢|1963|2|23}},,-1
female,五十嵐 いづみ,いがらし いづみ,562372,1968.0,,,,,,,,,-1
female,井川 絵美,いがわ えみ,389298,1980.0,,,,,,,,,-1
female,石井 翔子,いしい しょうこ,652219,1983.0,,,,,,,,,-1
female,石井 トミコ,いしい トミコ,674675,1935.0,,,,,,,,,-1
female,吉村 元希,よしむら げんき,573616,,,,,,,,,,-1
female,矢木沢 まり,やぎさわ まり,651551,,,,,,,,,,-1
female,遊佐 麻友美,ゆうさ あゆみ,978388,,,,,,,,,,-1
female,横山 莉枝子,よこやま りえこ,994464,,,,,,,,,,-1
female,石井 琴里,いしい ことり,1035013,1988.0,,,,,,,,,-1
female,石川 あずみ,いしかわ あずみ,1266978,1975.0,,,,,,,,,-1
female,池田 夏希,いけだ なつき,1442845,1987.0,,,,,,,,,-1
female,横山 真弓,よこやま まゆみ,1012750,,,,,,,,,,-1
female,山林 真紀子,やまばやし まき,1417875,,,,,,,,,,-1
female,山田 海遊,やまだ みゆう,1447028,2000.0,,,,,,,,,-1
female,吉岡 小鼓音,よしおか さこと,1487325,,,,,,,,,,-1
female,森山 智弥子,もりやま ちやこ,1662108,,,,,,,,,,-1
female,吉川 理恵子,よしかわ りえこ,2134883,,,,,,,,,,-1
female,壱岐尾 彩花,いきお あやか,1689803,1989.0,,,,,,,,,-1
female,石井 寛子,いしい ひろこ,1747328,1984.0,,,,,,,,,-1
female,石神 よう子,いしがみ ようこ,1866801,1983.0,,,,,,,,,-1
female,吉野 悦世,よしの えつよ,2829940,,O型,,,歌手女優,,"{{JPN}}, 大阪府大阪市平野区",12月6日,,-1
female,山下 真琴,やました まこと,2914514,1987.0,,,,,,,,,-1
female,善澄 真記,よしずみ まき,2946212,,,,,,,,,,-1
female,石井 早苗,いしい さなえ,1942748,1991.0,,,,,,,,,-1
female,生田 善子,いくた よしこ,1953113,1988.0,,,,,,,,,-1
female,池田 麻理子,いけだ まりこ,2104678,1982.0,,,,,,,,,-1
female,伊沢 有紗,いざわ ありさ,2108805,1992.0,,,,,,,,,-1
male,橋爪 健二,はしづめ けんじ,5172648,1992.0,,,,歌手、タレント,,{{JPN}} 静岡県浜松市,{{生年月日と年齢|1992|12|2}},,-1
male,二宮 和也,にのみや かずなり,5133092,1983.0,,,,,,,,,-1
male,内藤 五胤,ないとう ごいん,5124326,2002.0,,,,,,,,,-1
male,橋爪 優真,はしづめ ゆうま,5124320,2006.0,,,,,,,,,-1
male,中山 清太郎,なかやま せいたろう,5124244,2005.0,,,,,,,,,-1
male,中野 蒼空,なかの そら,5093062,2004.0,,,,,,,,,-1
male,浜川 路己,はまがわ ろい,5084751,2006.0,,,,{{hlist-comma|歌手|ダンサー|シンガーソングライター|モデル}},,{{JPN}}・沖縄県,{{生年月日と年齢|2006|1|3}},,-1
male,福田 歩汰,ふくだ あゆた,4929608,2003.0,,,,,,,,,-1
male,廣末 裕理,ひろすえ ゆうり,4914423,2014.0,,,,,,,,,-1
male,豊田 清,とよた きよし,4892662,1959.0,,,,,,,,,-1
male,藤城 京,ふじしろ きょう,4844523,2000.0,,,,,,,,,-1
male,双葉 小太郎,ふたば こたろう,4787938,2002.0,,,,,,,,,-1
male,保志 健斗,ほし けんと,4756701,1995.0,,,,,,,,,-1
male,林 龍太,はやし りゅうた,4615665,1996.0,,,,,,,,,-1
male,西島 蓮汰,にしじま れんた,4612498,2003.0,,,,,,,,,-1
male,堀田 竜成,ほりた りゅうせい,4498940,1994.0,,,,,,,,,-1
male,日野 友輔,ひの ゆうすけ,4469405,2002.0,,,,,,,,,-1
male,藤牧 京介,ふじまき きょうすけ,4438055,1999.0,,,,,,,,,-1
male,西 洸人,にし ひろと,4397135,1997.0,,,,,,,,,-1
male,中川 勝就,なかがわ かつなり,4312481,1997.0,,,,,,,,,-1
female,石田 ゆり子,いしだ ゆりこ,42879,1969.0,,,,,,,,,-1
female,石川 瞳,いしかわ ひとみ,400940,1979.0,,,,,,,,,-1
female,石橋 奈美,いしばし なみ,464555,1978.0,,,,,,,,,-1
female,石川 紗彩,いしかわ さあや,566084,1982.0,,,,,,,,,-1
female,石原 あつ美,いしはら あつみ,612856,1986.0,,,,,,,,,-1
female,石原 朋香,いしはら ともか,653690,1983.0,,,,,,,,,-1
female,石丸 奈菜美,いしまる ななみ,662158,1988.0,,,,,,,,,-1
female,石渡 奈緒美,いしわたり なおみ,669518,1984.0,,,,,,,,,-1
female,石川 真琴,いしかわ まこと,771386,1985.0,,,,,,,,,-1
female,石田 裕子,いしだ ゆうこ,887628,1983.0,,,,,,,,,-1
female,石山 蓮華,いしやま れんげ,892096,1992.0,,,,,,,,,-1
female,石黒 都記子,いしぐろ つきこ,1312213,1972.0,,,,,,,,,-1
female,池田 穂乃花,いけだ ほのか,4974194,2002.0,,,,,,,,,-1
female,石垣 果蓮,いしがき かれん,4912424,1998.0,,,,,,,,,-1
female,池下 リリコ,いけした りりこ,4861100,2009.0,,,,,,,,,-1
female,去来川 奈央,いさがわ なお,4334450,1986.0,,,,,,{{JPN}},{{生年月日と年齢|1986|10|21}},,-1
female,池田 ゆうな,いけだ ゆうな,4247905,1995.0,,,,,,,,,-1
female,い しいめぐみ,いしい めぐみ,4023822,1991.0,,,,,,,,,-1
female,池澤 汐音,いけざわ しおね,3882276,,,,,,,,,,-1
female,井川 瑠音,いかわ るね,3704756,1992.0,,,,,,,,,-1
female,生田 ちむ,いくた ちむ,3648952,,,,,,,,,,-1
female,池田 佳代,いけだ かよ,3379558,,,,,,,,,,-1
female,井桁 弘恵,いげた ひろえ,3377718,1997.0,,,,,,,,,-1
female,石岡 真衣,いしおか まい,3356543,1990.0,,,,,,,,,-1
female,石川 彩夏,いしかわ あやか,3293021,1991.0,,,,,,,,,-1
female,石井 陽菜,いしい はるな,3121099,1994.0,,,,,,,,,-1
female,池田 愛恵里,いけだ あえり,3085803,1990.0,,,,,,,,,-1
female,池田 美優,いけだ みゆう,3041950,1998.0,,,,,,,,,-1
female,池田 ショコラ,いけだ ショコラ,2880688,1991.0,,,,,,,,,-1
female,石井 雅子,いしい まさこ,2866674,1967.0,,,,,,,,,-1
female,砂岡 春奈,いさおか はるな,2713162,1986.0,,,,,,,,,-1
female,五十嵐 令子,いがらし れいこ,2312251,1994.0,,,,,,,,,-1
female,安井 ひろみ,やすい ひろみ,5158699,,,,,,,,,,-1
female,伊賀 なな楓,いが ななか,4877915,1997.0,,,,,,,,,-1
female,八木橋 敏慧,やぎはし としえ,4845787,,,,,,,,,,-1
female,米田 えん,よねだ えん,4527847,,,,,,,,,,-1
female,山岸 真理,やまぎし まり,4496309,,,,,,,,,,-1
female,吉北 梨乃,よしきた りの,4411177,,,,,,,,,,-1
female,矢野 裕子,やの ひろこ,4407008,,,,,,,,,,-1
female,優 美早紀,ゆうみ さき,4307138,,,,,,,,,,-1
female,吉村 翔子,よしむら しょうこ,4226049,1994.0,,,,,,,,,-1
female,山野 もも,やまの もも,4102438,,,,,,,,,,-1
female,守屋 えみ,もりや えみ,4027639,,,,,,,,,,-1
female,伊織 いお,いおり いお,4023020,1998.0,,,,,,,,,-1
female,山本 紗織,やまもと さおり,3998616,,,,,,,,,,-1
female,五十嵐 美樹,いがらし みき,3950004,1992.0,,,,科学実験教室、サイエンスショー,上智大学理工学部機能創造理工学科（物理学専攻）東京大学大学院情報学環・学際情報学府修士課程[http://science-interpreter.c.u-tokyo.ac.jp/2020/post-3478/ ]東京理科大学理学研究科博士後期課程[https://www.rs.kagu.tus.ac.jp/~elegance/member/member2022.html],東京都#外部リンク節掲載の「公式プロフィール」参照。,{{生年月日と年齢|1992|3|19}},{{JPN}},-1
female,依藤 宗子,よりふじ むねこ,3938060,,,,,,,,,,-1
female,夜彬 紫苑,よあきら しおん,3888997,,,,,,,,,,-1
female,横溝 菜帆,よこみぞ なほ,3535226,2008.0,,,,,,,,,-1
female,米倉 リエナ,よねくら リエナ,3523525,,,,,,,,,,-1
female,山崎 照子,やまざき てるこ,3455642,,,,,社会福祉法人理事長,,,,,-1
female,夕崎 碧,ゆうざき みどり,3420770,,,,,,,,,,-1
female,井頭 愛海,いがしら まなみ,3402226,2001.0,,,,,,,,,-1
female,山崎 夏菜,やまざき かな,3348030,,,,,,,,,,-1
female,吉水 翔子,よしみず しょうこ,3226810,,,,,,,,,,-1
female,優 ひかり,ゆう ひかり,3135315,,,,,,,,,,-1
female,吉永 薫,よしなが かおる,3045914,,,,,,,,,,-1
female,光嶌 なづな,みつしま なづな,5142137,2002.0,,,,,,,,,-1
female,水嶋 さくら,みずしま さくら,5115521,1997.0,B型,154cm,50kg,,,{{JPN}}・千葉県,{{生年月日と年齢|1997|10|17}},,-1
female,御法川 イヴ,みのりかわ イヴ,5000161,,,,,,,,,,-1
female,水咲 まりな,みずさき まりな,4757990,,,,,,,,,,-1
female,宮崎 琴,みやざき こと,4687506,,,,,,,,,,-1
female,美松 艶子,みまつ つやこ,4641268,,,,,,,,,,-1
female,森以 鶴美,もり いづみ,4537187,,,,,,,,,,-1
female,室井 ゆう,むろい ゆう,4406934,,,,,,,,,,-1
female,水原 碧衣,みずはら あおい,4305410,,,,,,,,,,-1
female,盛田 千文,もりた ちふみ,4281780,,,,,,,,,,-1
female,三井 洋子,みつい ようこ,4242054,,,,,,,,,,-1
female,水野 伽奈子,みずの かなこ,4220293,,,,,,,,,,-1
female,森 槙子,もり まきこ,4143650,,,,,,,,,,-1
female,宮下 真実,みやした まみ,4048028,,,,,,,,,,-1
female,三輪 夏紀,みわ なつき,3993006,,,,,,,,,,-1
female,溝端 育和,みぞばた やすな,3648465,,,,,,,,,,-1
female,向山 梨花,むこうやま りか,3623637,,,,,,,,,,-1
female,三星 東美,みつぼし とうみ,3579619,,,,,,,,,,-1
female,宮 ゆい,みや ゆい,3524922,,,,,,,,,,-1
female,水野 谷左絵,みずのや さえ,3490367,,,,,,,,,,-1
female,美波 節子,みなみ せつこ,3433285,,,,,,,,,,-1
female,毛 利遊子,もうり ゆうこ,3224689,,,,,,,,,,-1
female,毛利 幸子,もうり さちこ,2943780,,,,,,,,,,-1
female,水瀬 まり香,みなせ まりか,2867415,,,,,,,,,,-1
female,紺野 あさ美,こんの あさみ,39880,1987.0,,,,,,,,,-1
female,小林 幸子,こばやし さちこ,92566,1953.0,A型,,,歌手,,{{JPN}}・新潟県新潟市（現：新潟市中央区）,{{生年月日と年齢|1953|12|5}},,-1
female,佐藤 麻美,さとう まみ,192698,1975.0,,,,,,,,{{JPN}},-1
female,小林 涼子,こばやし りょうこ,198039,1989.0,,,,,,,,,-1
female,小池 里奈,こいけ りな,712134,1993.0,,,,,,,,,-1
female,小向 美奈子,こむかい みなこ,1803496,1985.0,,,,,,,,,-1
female,小嶋 陽菜,こじま はるな,2156176,1988.0,,,,,,,,,-1
female,小池 絵未,こいけ えみ,2358464,1983.0,,158.5cm,,,,,{{birth date and age|1983|11|7}},{{JPN}},-1
female,黒崎 レイナ,くろさき レイナ,2409068,1998.0,,,,,,,,,-1
female,兒玉 遥,こだま はるか,2575955,1996.0,,,,,,,,,-1
female,後藤 真希,ごとう まき,2634454,1985.0,,,,歌手,日出高等学校通信課程中退,{{JPN}}・東京都江戸川区{{R|profile-avex}},{{生年月日と年齢|1985|9|23}}{{Cite web|和書|url=https://avexnet.jp/contents/GOMAK-XXXX-XXXX|title=後藤真希 - avex management Web|publisher=エイベックス・マネジメント 公式サイト|accessdate=2022-04-02}},,-1
female,寿 美菜子,ことぶき みなこ,2728241,1991.0,,,,,,,,,-1
female,指原 莉乃,さしはら りの,2801210,1992.0,,,,,,,,,-1
female,後藤 まりこ,ごとう まりこ,2803249,,,,,シンガーソングライター・俳優,,{{JPN}} 大阪府泉大津市,,,-1
female,小林 麻耶,こばやし まや,2816177,1979.0,,,,,,,,,-1
female,倉田 乃彩,くらた のあ,4517372,2001.0,,,,,,,,,-1
female,楠 ろあ,くすのき ろあ,4299733,1996.0,,,,,,,,,-1
female,楠栞 桜,くすのき しお,4200314,,,,,バーチャルYouTuber,,,4月1日,,-1
female,倉野尾 成美,くらのお なるみ,3619626,2000.0,,,,,,,,,-1
female,石渡 愛,いしわた あい,3533342,1993.0,,,,,,,,,-1
female,石川 文菜,いしかわ あやな,3074350,1988.0,,,,,,,,,-1
female,石川 恋,いしかわ れん,2982640,1993.0,,,,,,,,,-1
female,石田 紀子,いしだ のりこ,2876693,1960.0,,,,,,,,,-1
female,石原 百恵,いしはら ももえ,2781010,1994.0,,,,,,,,,-1
female,石本 沙織,いしもと さおり,2725994,1980.0,,,,,,,,,-1
female,久野 静香,くの しずか,2704454,1989.0,,,,,,,,,-1
female,石川 優菜,いしかわ ゆうな,2611488,1993.0,,,,,,,,,-1
female,石橋 杏奈,いしばし あんな,1859542,1992.0,,,,,,,,,-1
male,井出 卓也,いで たくや,119374,1991.0,,,,シンガーソングライター,青山学院大学経営学部経営学科,{{JPN}}・東京都,{{生年月日と年齢|1991|03|12}},,-1
male,石野 竜三,いしの りゅうぞう,133442,,,,,,,,,,-1
male,和泉 元彌,いずみ もとや,216521,1974.0,,,,,,,,,-1
male,五木 ひろし,いつき ひろし,307449,1948.0,A型,,,{{Hlist-comma|歌手|作曲家|俳優}},,{{JPN}} 福井県三方郡,{{生年月日と年齢|1948|3|14}},,-1
male,伊豆田 洋之,いずた ひろゆき,389719,1959.0,,,,シンガーソングライター,カリフォルニア大学ロサンゼルス校,{{JPN}}千葉県,{{生年月日と年齢|1959|4|18}},,-1
male,石丸 幹二,いしまる かんじ,425203,1965.0,,,,,,,,,-1
male,石田 一松,いしだ いちまつ,499854,1902.0,,,,演歌師、芸人、作詞・作曲家,法政大学卒業,{{JPN}}・広島県安芸郡府中村（現府中町）,{{生年月日と年齢|1902|11|18|死去}},,-1
male,石橋 正次,いしばし しょうじ,543174,1948.0,,,,,,,,,-1
male,伊藤 薫,いとう かおる,656749,1953.0,,,,,,,,,-1
male,石川 進,いしかわ すすむ,704315,1933.0,,,,歌手、声優、俳優,東京薬科大学薬学部卒業,{{JPN}}・ 栃木県足利市,1933年7月13日,,-1
male,伊勢 功一,いせ こういち,721516,1941.0,,,,,,,,,-1
male,市場 衛,いちば まもる,1001291,1969.0,,,,,,,,,-1
male,石井 亀次郎,いしい かめじろう,1403545,1918.0,,,,,,,,,-1
female,重盛 さと美,しげもり さとみ,1440580,1988.0,,,,,,,,,-1
male,石井 希尚,いしい まれひさ,1958058,1965.0,,,,作家ミュージシャンカウンセラー牧師フリースクール校長実業家,明星学園中学校・高等学校中退,{{JPN}} 東京都世田谷区,{{生年月日と年齢|1965|2|10}}Facebookプロフィール,{{JPN}},-1
female,篠田 麻里子,しのだ まりこ,2384732,1986.0,,,,,,,,,-1
male,石井 健雄,いしい たけお,2526795,1947.0,,,,ヨーデル歌手,,{{JPN1947}}・東京都,{{生年月日と年齢|1947|5|3}},,-1
female,五 彩緋夏,ごさい ひな,4818283,1999.0,,,,YouTuber,法政大学 中退,{{JPN}} 千葉県{{Cite instagram|user=puuuuchu|postid=CIAaL8hnIYn|title=北陸生まれ千葉育ち東京住み 自分の帰る場所がわからない ささだんごだけは昔からうまい|date=2020-11-25|access-date=2025-01-21}},1999年7月4日,,-1
female,小浜 桃奈,こはま ももな,4525661,2003.0,,,,,,,,,-1
female,坂田 佳子,さかた けいこ,4496183,1972.0,,,,歌手、タレント、YouTuber,福井県立若狭東高等学校卒業,{{JPN}}・福井県小浜市,{{生年月日と年齢|1972|12|26}},,-1
female,沙花叉 クロヱ,さかまた クロヱ,4493120,,,148センチ,,{{Ublist|バーチャルYouTuber|バーチャルアイドル}},,,5月18日,,-1
female,笹川 萌,ささがわ もえ,4420046,1995.0,,164,,,,神奈川県横浜市,{{生年月日と年齢|1995|5|19}},{{JPN}},-1
female,小泉 奈美,こいずみ なみ,4161874,1992.0,,,,,,,,,-1
female,里仲 菜月,さとなか なつき,4134501,2003.0,,,,,,,,,-1
female,笹木 咲,ささき さく,4133716,,,,,,,,,,-1
female,古川 優奈,こがわ ゆうな,4109824,2001.0,,,,,,大阪府東大阪市-->,,,-1
female,小嶋 花梨,こじま かりん,4061231,1999.0,,,,,,,,,-1
female,兒玉 菜生,こだま なお,3984141,,,,,バーチャルYouTuber,,,,,-1
female,香坂 美充,こうさか みあ,3925000,,,,,,,,,,-1
female,桜井 野の花,さくらい ののか,3871296,1989.0,,,,,,,,,-1
female,佐藤 ノア,さとう のあ,3745420,1997.0,,,,,,,,,-1
female,紺野 彩夏,こんの あやか,3599262,1999.0,,,,,,,,,-1
female,小原 好美,こはら このみ,3580555,1992.0,,,,,,,,,-1
female,相良 茉優,さがら まゆ,3555658,1995.0,,,,声優,,{{JPN}}・京都府,{{生年月日と年齢|1995|4|17}},,-1
female,桜井 日奈子,さくらい ひなこ,3231224,1997.0,,,,,,,,,-1
female,小嶋 真子,こじま まこ,3066743,1997.0,,,,,,,,,-1
female,坂口 杏里,さかぐち あんり,2820512,1991.0,,,,,,{{JPN}}・東京都,1991年3月3日,,-1
male,ジェリー 伊藤,ジェリー いとう,57288,1927.0,,,,,,,,,-1
male,伊奈 かっぺい,いな かっぺい,85891,1947.0,,,,マルチタレント,青森短期大学,青森県弘前市,{{生年月日と年齢|1947|4|16}},,-1
male,今井 翼,いまい つばさ,112847,1981.0,,,,,,,,,-1
male,上田 竜也,うえだ たつや,138008,1983.0,,,,,,,,,-1
male,伊福 部崇,いふくべ たかし,224114,1975.0,,,,放送作家脚本家ミュージシャン,{{JPN}}北海道札幌平岸高等学校大阪芸術大学芸術学部芸術計画学科中退,{{JPN}}・北海道札幌市,{{生年月日と年齢|1975|8|3}},,-1
male,伊藤 久男,いとう ひさお,249402,1910.0,,,,歌手,帝国音楽学校,福島県本宮市,1910年7月7日,,-1
male,伊藤 秀志,いとう ひでし,278510,1954.0,,,,歌手・タレント,中京大学中退,{{JPN}} 秋田県由利郡大内町（現 由利本荘市）,{{生年月日と年齢|1954|09|11}},,-1
male,内 博貴,うち ひろき,305390,1986.0,,,,{{hlist-comma|歌手|俳優|タレント}},,{{JPN}} 大阪府{{Cite web|和書|url=https://starto.jp/s/p/artist/27/profile||title=STARTO ENTERTAINMENT > 内博貴 > Profile|website =STARTO ENTERTAINMENT|publisher=STARTO ENTERTAINMENT| accessdate=2024-04-14}},{{生年月日と年齢|1986|9|10}},,-1
male,今泉 泰幸,いまいずみ やすゆき,414137,1971.0,,,,,,,,,-1
male,上原 敏,うえはら びん,414900,,,,,歌手,専修大学卒業,{{JPN}} 秋田県北秋田郡大館町,{{生年月日と年齢|1908|8|26|no}},,-1
male,岩渕 まこと,いわぶち まこと,790617,1953.0,,,,,,,,,-1
male,植木 豪,うえき ごう,856945,1975.0,,,,,,,,,-1
male,伊藤 敏博,いとう としひろ,1069655,1956.0,,,,シンガーソングライター,新潟県立糸魚川高等学校 卒業,{{JPN}}・新潟県直江津市（現・上越市）,{{生年月日と年齢|1956|8|26}},,-1
male,岩崎 貴文,いわさき たかふみ,1254166,1976.0,O型,,,{{Hlist-comma|ギタリスト|作曲家|編曲家|歌手}},,{{JPN}}・熊本県,{{生年月日と年齢|1976|8|29}},,-1
male,内田 栄一,うちだ えいいち,1255492,1901.0,,,,声楽家（バリトン）歌手オペラ歌手音楽教育者指揮者合唱指揮者,東京音楽学校,{{JPN}}・京都府,{{生年月日|1901|3|25}},,-1
male,宇都 美清,うつみ きよし,1267602,1928.0,,,,,,,,,-1
female,塩入 清香,しおいり さやか,5113248,1982.0,,,,,,,,,-1
male,井田 照夫,いだ てるお,5110751,,,,,,,,,,-1
female,敷嶋 てとら,しきしま てとら,5019187,,,,,バーチャルYouTuber,,,{{生年月日と年齢||03|23}}{{Cite web|date=2024-3-22|title=配信予定💭|language=ja|website=X|publisher=X|url=https://x.com/tetratex_ch/status/1771067700120596481|access-date=2025-10-6}},,-1
male,石原 まさし,いしはら まさし,4943227,2004.0,,,,,,,,,-1
female,三野 宮鈴,さんのみや すず,4825381,2004.0,,,,,,,,,-1
female,澤村 光彩,さわむら きらり,4772030,2003.0,,,,{{Hlist-comma|歌手|モデル|TikToker|YouTuber}},,{{JPN}} 石川県金沢市,{{生年月日と年齢|2003|11|5}},,-1
female,志築 杏里,しつき あんり,4761943,1988.0,,,,,,,,,-1
female,塩見 きら,しおみ きら,4622911,1998.0,,,,,,,,,-1
female,重川 茉弥,しげかわ まや,4510099,2004.0,,,,,,,,,-1
female,塩月 希依音,しおつき けいと,4306368,2005.0,,,,,,,,,-1
female,獅白 ぼたん,ししろ ぼたん,4229129,,,166センチ,,バーチャルYouTuber,,,9月8日,,-1
male,一条 貫太,いちじょう かんた,4067217,1996.0,,,,歌手,,{{JPN}}・千葉県千葉市,{{生年月日と年齢|1996|11|20}},,-1
female,静 凛,しずか りん,3963992,,,,,,,,,,-1
female,椎名 唯華,しいな ゆいか,3955043,,,,,,,,,,-1
female,下尾 みう,したお みう,3916323,2001.0,,,,,,,,,-1
female,燦鳥 ノム,さんとり ノム,3908025,,,,,バーチャルYouTuber、歌手,,水の国,{{生年月日と年齢|1899|2|1}},,-1
male,板橋 かずゆき,いたばし かずゆき,3891386,1970.0,AB型,,,音楽家,青森県立盲学校 卒,{{flagicon|Japan}}青森県むつ市,{{生年月日と年齢|1970|2|9}},,-1
male,伊藤 聖史,いとう きよし,3816544,1952.0,,,,歌手、インパーソネーター,,{{JPN}}・神奈川県横須賀市,{{生年月日|1952|11|13}},,-1
male,市川 好郎,いちかわ よしろう,3645243,1948.0,,,,,,,,,-1
male,糸井 光彌,いとい こうや,3246679,1899.0,,,,,,,,,-1
male,伊藤 アルフ,いとう あるふ,3193802,,,,,,,,,,-1
male,石塚 隆充,いしづか たかみつ,2612469,1973.0,,,,,,,,,-1
male,小林 賢太郎,こばやし けんたろう,1323,1973.0,,182cm,,,,{{JPN}}・神奈川県横浜市旭区,{{生年月日と年齢|1973|4|17}},,-1
