drop,pageid,parent_id,sex,sortkeyprefix,title
False,4855577,4538445,female,おかむら けいこ,岡村恵子
False,2019104,4538445,female,かさはら みちこ,笠原美智子
False,3768815,4538445,female,かたおか まみ,片岡真実
False,4835309,4538445,female,かなさわ こたま,金澤韻
False,4861675,4538445,female,かみやま りようこ,神山亮子
False,3371201,4538445,female,かわせ あゆみ,河瀬鮎美
False,4862643,4538445,female,きむら えりこ,木村絵理子 (キュレーター)
False,396592,4538445,female,くさはら まちこ,草原真知子
False,4482672,4538445,female,くすもと あき,楠本亜紀
False,4130687,4538445,female,くらや みか,蔵屋美香
False,5158269,4538445,female,ことう おうこ,後藤桜子
False,4833907,4538445,female,ことう ふみこ,後藤文子
False,4533704,4538445,female,さかもと あきこ,坂本顕子
False,4079575,4538445,female,さとう きようこ,佐藤恭子 (キュレーター)
False,3876367,4538445,female,さとう しの,佐藤志乃
False,223083,4538445,female,しかた ゆきこ,四方幸子
False,2496215,4538445,female,しらやま まり,白山眞理
False,5163270,4538445,female,せき なおこ,関直子
False,5095541,4538445,female,そうま ちあき,相馬千秋
False,2671393,4538445,female,たかたけらあ ゆうこ,高田ケラー有子
False,4593029,4538445,female,たかはし みすき,高橋瑞木
False,1700119,4538445,female,たけうち まりこ,竹内万里子
True,4593026,4538445,female,たけひさゆう,竹久侑
False,1194755,4538445,female,たまむし さとこ,玉蟲敏子
False,4592228,4538445,female,ちえ きよんふあ,崔敬華
False,5163229,4538445,female,ちよ すね,趙純恵
False,4898802,4538445,female,つはき れいこ,椿玲子
False,4918932,4538445,female,にしかわ みほこ,西川美穂子
False,4532576,4538445,female,にわ はるみ,丹羽晴美
True,4583411,4538445,female,のせようこ,能勢陽子
False,3714693,4538445,female,のなか まさよ,野中雅代
False,2231705,4538445,female,はきの みほ,はぎのみほ
False,2019102,4538445,female,はせかわ ゆうこ,長谷川祐子
False,4532667,4538445,female,はたい めぐみ,畑井恵
False,2350540,4538445,female,はやし ようこ,林洋子
False,3195659,4538445,female,はらた ちあき,原田ちあき
False,746986,4538445,female,はらた まは,原田マハ
False,1172600,4538445,female,ふかい あきこ,深井晃子
False,4945758,4538445,female,ふした えりか,藤田えりか
False,2948309,4538445,female,ますや ともこ,桝屋友子
False,856498,4538445,female,ますやま れな,増山麗奈
False,4532672,4538445,female,まつい みとり,松井みどり (美術評論家)
False,4538164,4538445,female,まるやま みか,丸山美佳
False,1895600,4538445,female,みつた ゆり,光田由里
True,4531778,4538445,female,やふまえともこ,藪前知子
False,4851074,4538445,female,やまだ りよこ,やまだりよこ
True,3367994,4538445,female,ゆみそん,ユミソン
True,5163237,4538445,female,らわんちやいくんとしこ,ラワンチャイクン寿子
False,4019393,4538445,female,わた なほこ,和田菜穂子
False,4904740,4054309,female,あかさわ なか,赤澤ナカ
False,2480785,4054309,female,あらかき のそみ,新垣望
False,2480780,4054309,female,あらかき みき,新垣未希
False,2199111,4054309,female,いいの しほこ,飯野糸穂子
False,1988002,4054309,female,えんとう ちえこ,遠藤知恵子
False,2093936,4054309,female,おかもと みすす,岡本美鈴
False,4099807,4054309,female,かこいけ しゆんこ,籠池諄子
False,2141847,4054309,female,きのした かおり,木下かおり
False,3042084,4054309,female,しとう ふしこ,志道不二子
False,3837707,4054309,female,しのはら いくよ,篠原いくよ
False,2115796,4054309,female,しろい あや,城井文
False,4660158,4054309,female,てるかわ ゆみこ,照川由美子
False,4291493,4054309,female,とひ もと,土肥モト
False,5082025,4054309,female,とみたか くにこ,冨高国子
False,4075246,4054309,female,なかむら しおり,中村詩織
False,1945264,4054309,female,なんし よね,南地よね
False,2435276,4054309,female,ふした たき,藤田たき
False,4968882,4054309,female,ほそた まゆみ,細田眞由美
False,3630729,4054309,female,まえた よしこ,前田美子
False,4566166,4054309,female,まつもと きみこ,松本キミ子
False,3941808,4054309,female,みやさと あけみ,宮里暁美
False,3117361,4054309,female,やすおか さたこ,安岡定子
False,3701844,4054309,female,やまもと えつこ,山本悦子 (児童文学作家)
False,128733,4054309,female,よしもと しようこ,吉本笑子
False,801070,4054309,female,わたなへ あつこ,渡辺敦子
True,3045682,4271120,female,おたつのかた,お田鶴の方
True,106707,4271120,female,ともえこせん,巴御前
False,1718760,4271120,female,なかの たけこ,中野竹子
False,65419,4271120,female,にいしま やえ,新島八重
True,3923887,2832939,female,あすまおとり,東をどり
False,4000755,2832939,female,あたち つき,安達ツギ
False,99636,2832939,female,あへ さた,阿部定
False,3202945,2832939,female,あらい まめし,新井豆爾
False,1103656,2832939,female,あんとう たかこ,安藤孝子
True,297853,2832939,female,いくまつ,幾松
False,2265344,2832939,female,いすみ すす,泉すず
False,164419,2832939,female,いそた たか,磯田多佳
False,2655973,2832939,female,いたかき せいしよ,板垣清女
True,3975759,2832939,female,いちりきちやや,一力茶屋
True,5028127,2832939,female,いちりきてい,一力亭
False,3552713,2832939,female,いとう うめこ,伊藤梅子
False,1050114,2832939,female,いわさき みねこ,岩崎究香
False,1343436,2832939,female,うえた ちかこ,上田ちか子
False,1918390,2832939,female,うえは ひて,上羽秀
True,1103633,2832939,female,うめか,梅嘉
False,2128619,2832939,female,おおいし しゆんきよう,大石順教
False,4944114,2832939,female,おくつ りよう,奥津りょう
False,4396143,2832939,female,おくやま はつこ,奥山はつ子
True,2939373,2832939,female,おこい,お鯉 (芸妓)
True,1416698,2832939,female,おさつき,御座付き
True,1999387,2832939,female,おもと,お元
False,681322,2832939,female,おやま はつよ,小山初代
False,2770138,2832939,female,かしま えつ,鹿嶋ゑつ
True,3352147,2832939,female,かつきよ,勝喜代
True,3633800,2832939,female,かつの,佳つ乃
True,2183440,2832939,female,かつはすり,合羽摺
False,2013150,2832939,female,かとう こます,加藤小ます
False,204177,2832939,female,かわかみ さたやつこ,川上貞奴
False,297852,2832939,female,きと まつこ,木戸松子
False,2212944,2832939,female,きりき ちす,桐木千寿
False,298015,2832939,female,さいとう きち,斎藤きち
True,4289345,2832939,female,さつき,紗月
True,3086469,2832939,female,しらぬい,白縫 (花魁)
True,5066098,2832939,female,せんこくあやか,仙石綾香
True,3775459,2832939,female,そめふく,染福
False,2769863,2832939,female,たかおか ちしよう,高岡智照
False,856221,2832939,female,たけはら はん,武原はん
True,1314563,2832939,female,たつし,辰路
True,644453,2832939,female,たつみけいしや,辰巳芸者
False,4224640,2832939,female,たに はいしよ,谷梅処
True,4817591,2832939,female,たまかわやたまきく,玉菊 (芸妓)
False,4871351,2832939,female,つたきよこまつ あさし,蔦清小松朝じ
True,2204070,2832939,female,つまきち,妻吉
False,1318570,2832939,female,なかにし きみお,中西君尾
False,452867,2832939,female,なかむら きはる,中村喜春
True,1308695,2832939,female,ねんしようけいき,年少芸妓
False,972133,2832939,female,はない おうめ,花井お梅
False,3019467,2832939,female,はなその うたこ,花園歌子
False,1444698,2832939,female,はなやき すみ,花柳寿美
False,4455732,2832939,female,はら あさ,原浅
True,1666866,2832939,female,はんきよく,半玉
False,769146,2832939,female,ふうきろう おくら,富貴楼お倉
False,5173660,2832939,female,ふくしま よね,福島ヨネ
True,2830569,2832939,female,ふくつる,福鶴
False,1484408,2832939,female,ふしもと たけは,藤本竹葉
True,2597789,2832939,female,ふるまちけいき,古町芸妓
True,389818,2832939,female,ほうかん,幇間
True,121706,2832939,female,まいこ,舞妓
True,1592772,2832939,female,まけかえ,髷替え
False,240931,2832939,female,まつもと さた,松本佐多
True,2216240,2832939,female,まりちよ,まり千代
True,5028128,2832939,female,まんてい,万亭
True,123173,2832939,female,まんりゆう,萬龍
False,1409202,2832939,female,みうら ふみこ,三浦布美子
False,1489370,2832939,female,みき こと,三木琴
True,4216691,2832939,female,みなこ,みな子
False,1103663,2832939,female,みやけ こまめ,三宅小まめ
False,1734083,2832939,female,むらやま たか,村山たか
True,3744485,2832939,female,めいきれんけい,名妓連 京
True,164401,2832939,female,もるかんおゆき,モルガンお雪
False,1570479,2832939,female,やまくち こきみ,山口小喜美
False,4655889,2832939,female,やまもと ぬい,山本ヌイ
True,1208326,2832939,female,よあらしおきぬ,夜嵐おきぬ
True,5028129,2832939,female,よろずろう,萬楼
False,3893641,4518030,female,あかね ともこ,赤根智子
False,4108770,4518030,female,あきやま ひとみ,秋山仁美
False,4988033,4518030,female,いしはら かよ,石原香代
False,3880805,4518030,female,うねもと なおみ,畝本直美
False,2400644,4518030,female,おおもり れいこ,大森礼子
False,3764096,4518030,female,おかむら かすみ,岡村和美
False,1036261,4518030,female,かとかみ ちえこ,門上千恵子
False,4021036,4518030,female,かわせ ゆみこ,河瀬由美子
False,1294766,4518030,female,かんの しおり,菅野志桜里
False,4889152,4518030,female,こか えみ,古賀栄美
False,4611126,4518030,female,こみや ひさえ,古宮久枝
False,4656471,4518030,female,さくま かえ,佐久間佳枝
False,1390210,4518030,female,さとう きんこ,佐藤欣子
False,2249294,4518030,female,しか こすえ,志賀こず江
False,4712291,4518030,female,しはた のりこ,柴田紀子
False,4020292,4518030,female,すすき まりこ,鈴木真理子
False,202353,4518030,female,すみた ひろこ,住田裕子
False,3915521,4518030,female,たなか もとこ,田中素子
False,2811305,4518030,female,たや ちかこ,多谷千香子
False,4949679,4518030,female,ふくはら あゆみ,福原あゆみ
False,4606380,4518030,female,まつした ひろこ,松下裕子
False,5077007,4518030,female,まるやま かよ,丸山嘉代
False,4844121,4518030,female,みね ひろみ,峰ひろみ
False,4764314,4518030,female,みやし さつき,宮地佐都季
False,4976964,4518030,female,もりもと かな,森本加奈
False,3782337,4518030,female,やまもと まちこ,山本真千子
False,4543496,4721949,female,あまの ゆうつる,天の夕づる
False,2929576,4721949,female,いちりゆうさい ていきよう,一龍斎貞鏡
False,4492707,4721949,female,いちりゆうさい ていしゆ,一龍斎貞寿
False,4246119,4721949,female,いちりゆうさい ていな,一龍斎貞奈
False,683624,4721949,female,いちりゆうさい ていや,一龍斎貞弥
False,100509,4721949,female,いちりゆうさい ていゆう,一龍斎貞友
False,1038961,4721949,female,いちりゆうさい はるみ,一龍斎春水
False,866812,4721949,female,うつみ えいか,内海英華
False,846566,4721949,female,おうか のほる,桜花昇ぼる
False,2469590,4721949,female,かんた あおい,神田あおい
